192.PRJNA238398.ABAZ39_00110	192.PRJNA238398.CP007793	CDS	738	23129	23866	+	Yes	Yes	65.7181571816	-	annotation product=Crp/Fnr family transcriptional regulator tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10447.1 GI=646255974 
192.PRJNA238398.ABAZ39_00115	192.PRJNA238398.CP007793	CDS	1050	25027	26076	+	Yes	Yes	64.0952380952	-	annotation tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: GeneMarkS+. cog=- project_id=PRJNA238398 protein_id=AIB10448.1 GI=646255975 
192.PRJNA238398.ABAZ39_00120	192.PRJNA238398.CP007793	CDS	2271	26288	28558	+	Yes	Yes	68.6481726112	-	annotation product=malic enzyme tax_id_proj_id=192.PRJNA238398 EC_number=1.1.1.40 note=NADP-dependent; catalyzes the oxidative decarboxylation of malate to form pyruvate; decarboxylates oxaloacetate; Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10449.1 GI=646255976 
192.PRJNA238398.ABAZ39_00125	192.PRJNA238398.CP007793	CDS	1506	28724	30229	+	Yes	Yes	73.3067729084	-	annotation product=alkaline phosphatase tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10450.1 GI=646255977 
192.PRJNA238398.ABAZ39_00130	192.PRJNA238398.CP007793	CDS	1044	30421	31464	+	Yes	Yes	67.337164751	-	annotation product=phosphate ABC transporter substrate-binding protein tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10451.1 GI=646255978 
192.PRJNA238398.ABAZ39_00135	192.PRJNA238398.CP007793	CDS	1383	31557	32939	+	Yes	Yes	68.4020245842	-	annotation product=phosphate ABC transporter permease tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10452.1 GI=646255979 
192.PRJNA238398.ABAZ39_00140	192.PRJNA238398.CP007793	CDS	1299	32932	34230	+	Yes	Yes	68.9761354888	-	annotation product=phosphate ABC transporter permease tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10453.1 GI=646255980 
192.PRJNA238398.ABAZ39_00145	192.PRJNA238398.CP007793	CDS	819	34235	35053	+	Yes	Yes	66.5445665446	-	annotation product=phosphate ABC transporter ATP-binding protein tax_id_proj_id=192.PRJNA238398 note=ATP-binding protein; PstABCS is an ATP dependent phosphate uptake system which is responsible for inorganic phosphate uptake during phosphate starvation; Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10454.1 GI=646255981 
192.PRJNA238398.ABAZ39_00150	192.PRJNA238398.CP007793	CDS	816	35099	35914	+	Yes	Yes	68.5049019608	-	annotation product=PhoU family transcriptional regulator tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10455.1 GI=646255982 
192.PRJNA238398.ABAZ39_00155	192.PRJNA238398.CP007793	CDS	705	35946	36650	+	Yes	Yes	67.2340425532	-	annotation product=chemotaxis protein CheY tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10456.1 GI=646255983 
192.PRJNA238398.ABAZ39_00160	192.PRJNA238398.CP007793	CDS	273	36803	37075	-	Yes	Yes	70.695970696	-	annotation tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10457.1 GI=646255984 
192.PRJNA238398.ABAZ39_00165	192.PRJNA238398.CP007793	CDS	438	37081	37518	-	Yes	Yes	72.1461187215	-	annotation tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10458.1 GI=646255985 
192.PRJNA238398.ABAZ39_00170	192.PRJNA238398.CP007793	CDS	801	37545	38345	-	Yes	Yes	68.0399500624	-	annotation product=adenylyltransferase tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10459.1 GI=646255986 
192.PRJNA238398.ABAZ39_00175	192.PRJNA238398.CP007793	CDS	810	38408	39217	-	Yes	Yes	61.975308642	-	annotation tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10460.1 GI=646255987 
192.PRJNA238398.ABAZ39_00180	192.PRJNA238398.CP007793	CDS	960	39516	40475	-	Yes	Yes	68.2291666667	-	annotation product=cysteine synthase tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10461.1 GI=646255988 
192.PRJNA238398.ABAZ39_00185	192.PRJNA238398.CP007793	CDS	456	40551	41006	-	Yes	Yes	66.6666666667	-	annotation product=Rrf2 family transcriptional regulator tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10462.1 GI=646255989 
192.PRJNA238398.ABAZ39_00190	192.PRJNA238398.CP007793	CDS	495	41006	41500	-	Yes	Yes	73.9393939394	-	annotation product=deoxyuridine 5'-triphosphate nucleotidohydrolase tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10463.1 GI=646255990 
192.PRJNA238398.ABAZ39_00195	192.PRJNA238398.CP007793	CDS	1257	41497	42753	-	Yes	Yes	72.8719172633	-	annotation product=bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate synthase tax_id_proj_id=192.PRJNA238398 EC_number=4.1.1.36 note=catalyzes the conjugation of cysteine to 4'-phosphopantothenate to form 4-phosphopantothenoylcysteine, which is then decarboxylated to form 4'-phosphopantotheine; in the alphaproteobacteria, this protein contains an N-terminal SbtC-like domain; Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10464.1 GI=646255991 
192.PRJNA238398.ABAZ39_00200	192.PRJNA238398.CP007793	CDS	1431	43035	44465	+	Yes	Yes	70.2306079665	-	annotation product=ATPase AAA tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10465.1 GI=646255992 
192.PRJNA238398.ABAZ39_00205	192.PRJNA238398.CP007793	CDS	210	44849	45058	+	Yes	Yes	63.8095238095	-	annotation product=cold-shock protein tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10466.1 GI=646255993 
192.PRJNA238398.ABAZ39_00210	192.PRJNA238398.CP007793	CDS	3369	45066	48434	-	Yes	Yes	72.4250519442	-	annotation tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10467.1 GI=646255994 
192.PRJNA238398.ABAZ39_00215	192.PRJNA238398.CP007793	CDS	978	48475	49452	-	Yes	Yes	72.8016359918	-	annotation product=zinc ABC transporter permease tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10468.1 GI=646255995 
192.PRJNA238398.ABAZ39_00220	192.PRJNA238398.CP007793	CDS	1179	49449	50627	-	Yes	Yes	74.8939779474	-	annotation product=manganese transporter tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10469.1 GI=646255996 
192.PRJNA238398.ABAZ39_00225	192.PRJNA238398.CP007793	CDS	810	50651	51460	-	Yes	Yes	72.2222222222	-	annotation product=manganese ABC transporter ATP-binding protein tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10470.1 GI=646255997 
192.PRJNA238398.ABAZ39_00230	192.PRJNA238398.CP007793	CDS	957	51483	52439	-	Yes	Yes	72.7272727273	-	annotation product=manganese transporter tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10471.1 GI=646255998 
192.PRJNA238398.ABAZ39_00235	192.PRJNA238398.CP007793	CDS	729	52665	53393	+	Yes	Yes	73.3882030178	-	annotation tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10472.1 GI=646255999 
192.PRJNA238398.ABAZ39_00240	192.PRJNA238398.CP007793	CDS	399	53388	53786	-	Yes	Yes	73.9348370927	-	annotation tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10473.1 GI=646256000 
192.PRJNA238398.ABAZ39_00245	192.PRJNA238398.CP007793	CDS	699	53881	54579	-	Yes	Yes	71.530758226	-	annotation product=haloacid dehalogenase tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10474.1 GI=646256001 
192.PRJNA238398.ABAZ39_00250	192.PRJNA238398.CP007793	CDS	243	54648	54890	-	Yes	Yes	64.6090534979	-	annotation tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10475.1 GI=646256002 
192.PRJNA238398.ABAZ39_00255	192.PRJNA238398.CP007793	CDS	435	55053	55487	-	Yes	Yes	62.5287356322	-	annotation product=Fur family transcriptional regulator tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10476.1 GI=646256003 
192.PRJNA238398.ABAZ39_00260	192.PRJNA238398.CP007793	CDS	942	55666	56607	+	Yes	Yes	68.4713375796	-	annotation product=transglutaminase tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10477.1 GI=646256004 
192.PRJNA238398.ABAZ39_00265	192.PRJNA238398.CP007793	CDS	1194	56711	57904	+	Yes	Yes	72.864321608	-	annotation product=histidine kinase tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10478.1 GI=646256005 
192.PRJNA238398.ABAZ39_00270	192.PRJNA238398.CP007793	CDS	1890	57940	59829	-	Yes	Yes	66.9312169312	-	annotation product=heat shock protein 90 tax_id_proj_id=192.PRJNA238398 note=molecular chaperone; Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10479.1 GI=646256006 
192.PRJNA238398.ABAZ39_00275	192.PRJNA238398.CP007793	CDS	1647	60066	61712	-	Yes	Yes	72.6775956284	-	annotation tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10480.1 GI=646256007 
192.PRJNA238398.ABAZ39_00280	192.PRJNA238398.CP007793	CDS	2463	61936	64398	+	Yes	Yes	72.4319935039	-	annotation product=disulfide oxidoreductase tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10481.1 GI=646256008 
192.PRJNA238398.ABAZ39_00285	192.PRJNA238398.CP007793	CDS	438	64604	65041	+	Yes	Yes	72.602739726	-	annotation product=tRNA synthetase RNA-binding protein tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10482.1 GI=646256009 
192.PRJNA238398.ABAZ39_00290	192.PRJNA238398.CP007793	CDS	732	65164	65895	+	Yes	Yes	65.8469945355	-	annotation product=membrane protein tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10483.1 GI=646256010 
192.PRJNA238398.ABAZ39_00295	192.PRJNA238398.CP007793	CDS	429	65969	66397	-	Yes	Yes	63.6363636364	-	annotation tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10484.1 GI=646256011 
192.PRJNA238398.ABAZ39_00300	192.PRJNA238398.CP007793	CDS	615	66531	67145	-	Yes	Yes	75.4471544715	-	annotation product=SAM-dependent methyltransferase tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10485.1 GI=646256012 
192.PRJNA238398.ABAZ39_00305	192.PRJNA238398.CP007793	CDS	1191	67156	68346	-	Yes	Yes	74.6431570109	-	annotation product=MFS transporter tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10486.1 GI=646256013 
192.PRJNA238398.ABAZ39_00310	192.PRJNA238398.CP007793	CDS	924	68477	69400	+	Yes	Yes	73.8095238095	-	annotation product=transcriptional regulator tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10487.1 GI=646256014 
192.PRJNA238398.ABAZ39_00315	192.PRJNA238398.CP007793	CDS	333	69545	69877	+	Yes	Yes	63.6636636637	-	annotation product=ferredoxin tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10488.1 GI=646256015 
192.PRJNA238398.ABAZ39_00320	192.PRJNA238398.CP007793	CDS	501	70197	70697	+	Yes	Yes	66.4670658683	-	annotation product=CarD family transcriptional regulator tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10489.1 GI=646256016 
192.PRJNA238398.ABAZ39_00325	192.PRJNA238398.CP007793	CDS	816	71014	71829	+	Yes	Yes	69.362745098	-	annotation tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10490.1 GI=646256017 
192.PRJNA238398.ABAZ39_00330	192.PRJNA238398.CP007793	CDS	903	72103	73005	+	Yes	Yes	67.5526024363	-	annotation product=RNA polymerase sigma 70 tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10491.1 GI=646256018 
192.PRJNA238398.ABAZ39_00335	192.PRJNA238398.CP007793	CDS	1974	73141	75114	-	Yes	Yes	71.2765957447	-	annotation product=guanylate cyclase tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10492.1 GI=646256019 
192.PRJNA238398.ABAZ39_00340	192.PRJNA238398.CP007793	CDS	1467	75219	76685	-	Yes	Yes	71.9836400818	-	annotation product=peptidase tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10493.1 GI=646256020 
192.PRJNA238398.ABAZ39_00345	192.PRJNA238398.CP007793	CDS	834	76770	77603	+	Yes	Yes	77.0983213429	-	annotation product=nuclease tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10494.1 GI=646256021 
192.PRJNA238398.ABAZ39_00350	192.PRJNA238398.CP007793	CDS	951	77673	78623	+	Yes	Yes	70.7676130389	-	annotation product=proline iminopeptidase tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10495.1 GI=646256022 
192.PRJNA238398.ABAZ39_00355	192.PRJNA238398.CP007793	CDS	201	78802	79002	+	Yes	Yes	63.184079602	-	annotation product=50S ribosomal protein L35 tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10496.1 GI=646256023 
192.PRJNA238398.ABAZ39_00360	192.PRJNA238398.CP007793	CDS	372	79024	79395	+	Yes	Yes	63.1720430108	-	annotation product=50S ribosomal protein L20 gene=rplT tax_id_proj_id=192.PRJNA238398 note=binds directly to 23S ribosomal RNA prior to in vitro assembly of the 50S ribosomal subunit; Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10497.1 GI=646256024 
192.PRJNA238398.ABAZ39_00365	192.PRJNA238398.CP007793	CDS	1068	79517	80584	+	Yes	Yes	67.1348314607	-	annotation product=phenylalanyl-tRNA synthetase subunit alpha tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10498.1 GI=646256025 
192.PRJNA238398.ABAZ39_00370	192.PRJNA238398.CP007793	CDS	2397	80598	82994	+	Yes	Yes	71.2557363371	-	annotation product=phenylalanyl-tRNA synthetase subunit beta tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10499.1 GI=646256026 
192.PRJNA238398.ABAZ39_00375	192.PRJNA238398.CP007793	CDS	510	83522	84031	+	Yes	Yes	71.568627451	-	annotation tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10500.1 GI=646256027 
192.PRJNA238398.ABAZ39_00380	192.PRJNA238398.CP007793	CDS	1587	84062	85648	-	Yes	Yes	68.0529300567	-	annotation product=phosphodiesterase tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10501.1 GI=646256028 
192.PRJNA238398.ABAZ39_00385	192.PRJNA238398.CP007793	CDS	960	85839	86798	-	Yes	Yes	73.5416666667	-	annotation tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10502.1 GI=646256029 
192.PRJNA238398.ABAZ39_00390	192.PRJNA238398.CP007793	CDS	885	86904	87788	-	Yes	Yes	72.9943502825	-	annotation product=LysR family transcriptional regulator tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10503.1 GI=646256030 
192.PRJNA238398.ABAZ39_00400	192.PRJNA238398.CP007793	CDS	738	88112	88849	-	Yes	Yes	71.0027100271	-	annotation product=membrane protein tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10504.1 GI=646256031 
192.PRJNA238398.ABAZ39_00405	192.PRJNA238398.CP007793	CDS	1803	89022	90824	-	Yes	Yes	65.8347199113	-	annotation product=GTP-binding protein LepA tax_id_proj_id=192.PRJNA238398 note=back-translocating Elongation Factor EF4; binds to the ribosome on the universally-conserved alpha-sarcin loop; Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10505.1 GI=646256032 
192.PRJNA238398.ABAZ39_00410	192.PRJNA238398.CP007793	CDS	1494	90967	92460	-	Yes	Yes	71.686746988	-	annotation product=glycogen synthase tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10506.1 GI=646256033 
192.PRJNA238398.ABAZ39_00415	192.PRJNA238398.CP007793	CDS	1272	92540	93811	-	Yes	Yes	66.8238993711	-	annotation product=glucose-1-phosphate adenylyltransferase gene=glgC tax_id_proj_id=192.PRJNA238398 EC_number=2.7.7.27 note=catalyzes the formation of ADP-glucose and diphosphate from ATP and alpha-D-glucose 1-phosphate; Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10507.1 GI=646256034 
192.PRJNA238398.ABAZ39_00420	192.PRJNA238398.CP007793	CDS	1317	94361	95677	+	Yes	Yes	68.1093394077	-	annotation product=ammonia channel protein tax_id_proj_id=192.PRJNA238398 note=Derived by automated computational analysis using gene prediction method: Protein Homology. cog=- project_id=PRJNA238398 protein_id=AIB10508.1 GI=646256035 
