192.PRJNA238398	192.PRJNA238398.ABAZ39_00040	862719.AZOLI_2708	1.3e-158	514.2		GO:0005575,GO:0016020	2010
192.PRJNA238398	192.PRJNA238398.ABAZ39_00050	414684.RC1_2749	2.8e-44	141.4	YSMA		
192.PRJNA238398	192.PRJNA238398.ABAZ39_00055	1064539.AZOBR_10264	7.2e-283	931			
192.PRJNA238398	192.PRJNA238398.ABAZ39_00060	1064539.AZOBR_10263	1.4e-294	969.9	RLMD	GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005488,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008169,GO:0008173,GO:0008649,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016436,GO:0016740,GO:0016741,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0051536,GO:0051539,GO:0051540,GO:0070041,GO:0070475,GO:0071704,GO:0071840,GO:0090304,GO:1901360	1120,340,350,624
192.PRJNA238398	192.PRJNA238398.ABAZ39_00065	1064539.AZOBR_10262	1.4e-274	901.2	RLMI	GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008169,GO:0008173,GO:0008649,GO:0008757,GO:0009383,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016434,GO:0016740,GO:0016741,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0042710,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0044764,GO:0046483,GO:0051704,GO:0070475,GO:0071704,GO:0071840,GO:0090304,GO:1901360	
192.PRJNA238398	192.PRJNA238398.ABAZ39_00075	1064539.AZOBR_10259	0	1120.8	CCON	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	1100,190,2020
192.PRJNA238398	192.PRJNA238398.ABAZ39_00080	1064539.AZOBR_10258	4.6e-171	559.2	CCOO		1100,190,2020
192.PRJNA238398	192.PRJNA238398.ABAZ39_00085	314254.OA2633_08299	3.6e-14	42.2	CCOQ	GO:0003674,GO:0003824,GO:0004129,GO:0005215,GO:0006810,GO:0006811,GO:0006812,GO:0006818,GO:0008150,GO:0008152,GO:0008324,GO:0009987,GO:0015002,GO:0015075,GO:0015077,GO:0015078,GO:0015672,GO:0015992,GO:0016491,GO:0016675,GO:0016676,GO:0022857,GO:0022890,GO:0022891,GO:0022892,GO:0034220,GO:0044699,GO:0044710,GO:0044763,GO:0044765,GO:0051179,GO:0051234,GO:0055085,GO:0055114	1100,190,2020
192.PRJNA238398	192.PRJNA238398.ABAZ39_00090	1064539.AZOBR_10256	2.5e-206	676.5	CCOP	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0005887,GO:0008150,GO:0009507,GO:0009534,GO:0009536,GO:0009543,GO:0009579,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0031976,GO:0031977,GO:0031978,GO:0031984,GO:0040007,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0071944	1100,190,195,2020
192.PRJNA238398	192.PRJNA238398.ABAZ39_00095	1064539.AZOBR_10255	0	1070.6			
192.PRJNA238398	192.PRJNA238398.ABAZ39_00100	1064539.AZOBR_10254	5.7e-121	387.8	FIXH		
192.PRJNA238398	192.PRJNA238398.ABAZ39_00105	1064539.AZOBR_10253	0	1739.5	FIXI	GO:0000041,GO:0003674,GO:0003824,GO:0005215,GO:0005488,GO:0005507,GO:0005575,GO:0005623,GO:0005886,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006873,GO:0006875,GO:0006879,GO:0008150,GO:0008152,GO:0008324,GO:0008551,GO:0009056,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009987,GO:0015075,GO:0015086,GO:0015399,GO:0015405,GO:0015662,GO:0015691,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016820,GO:0016887,GO:0017111,GO:0019439,GO:0019637,GO:0019693,GO:0019725,GO:0019829,GO:0022804,GO:0022857,GO:0022890,GO:0022891,GO:0022892,GO:0030001,GO:0030003,GO:0031224,GO:0034220,GO:0034641,GO:0034655,GO:0042278,GO:0042454,GO:0042592,GO:0042623,GO:0042625,GO:0042626,GO:0043167,GO:0043169,GO:0043492,GO:0044237,GO:0044238,GO:0044248,GO:0044270,GO:0044281,GO:0044425,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0044765,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0046872,GO:0046873,GO:0046914,GO:0046915,GO:0046916,GO:0048878,GO:0050801,GO:0051179,GO:0051234,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0055085,GO:0055086,GO:0065007,GO:0065008,GO:0070574,GO:0070838,GO:0071704,GO:0071944,GO:0072509,GO:0072511,GO:0072521,GO:0072523,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901657,GO:1901658	230
192.PRJNA238398	192.PRJNA238398.ABAZ39_00110	137722.AZL_003420	4.7e-149	487	FNRL		2020
192.PRJNA238398	192.PRJNA238398.ABAZ39_00650	269796.Rru_A3648	1.1e-70	228.5	YNIA		1100,564
192.PRJNA238398	192.PRJNA238398.ABAZ39_00655	388739.RSK20926_22624	1.4e-12	37.1			
192.PRJNA238398	192.PRJNA238398.ABAZ39_00120	1064539.AZOBR_10249	0	1669.5	MAEB	GO:0003674,GO:0003824,GO:0004470,GO:0004473,GO:0006082,GO:0006108,GO:0008150,GO:0008152,GO:0009987,GO:0016491,GO:0016614,GO:0016615,GO:0016616,GO:0019752,GO:0043436,GO:0043648,GO:0044237,GO:0044281,GO:0044710,GO:0055114,GO:0071704	1100,1120,2020,430,620,640,680,710,720
192.PRJNA238398	192.PRJNA238398.ABAZ39_00125	1064539.AZOBR_10247	0	1028.5	PHOR		2020
192.PRJNA238398	192.PRJNA238398.ABAZ39_00130	1064539.AZOBR_10246	2.3e-234	769.4	PSTS	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006817,GO:0006820,GO:0008150,GO:0008152,GO:0008509,GO:0009056,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009987,GO:0015075,GO:0015103,GO:0015114,GO:0015399,GO:0015405,GO:0015415,GO:0015698,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016820,GO:0016887,GO:0017111,GO:0019439,GO:0019637,GO:0019693,GO:0022804,GO:0022857,GO:0022891,GO:0022892,GO:0034220,GO:0034641,GO:0034655,GO:0035435,GO:0042278,GO:0042454,GO:0042623,GO:0042625,GO:0042626,GO:0043225,GO:0043492,GO:0044237,GO:0044238,GO:0044248,GO:0044270,GO:0044281,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0044765,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072523,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901657,GO:1901658	2010,2020,5152
192.PRJNA238398	192.PRJNA238398.ABAZ39_00135	1064539.AZOBR_10245	2.2e-295	972.3	PSTC	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006817,GO:0006820,GO:0008150,GO:0008152,GO:0008509,GO:0009056,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009987,GO:0015075,GO:0015103,GO:0015114,GO:0015399,GO:0015405,GO:0015415,GO:0015698,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016820,GO:0016887,GO:0017111,GO:0019439,GO:0019637,GO:0019693,GO:0022804,GO:0022857,GO:0022891,GO:0022892,GO:0034220,GO:0034641,GO:0034655,GO:0035435,GO:0042278,GO:0042454,GO:0042623,GO:0042625,GO:0042626,GO:0043225,GO:0043492,GO:0044237,GO:0044238,GO:0044248,GO:0044270,GO:0044281,GO:0044699,GO:0044710,GO:0044763,GO:0044765,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0072521,GO:0072523,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901657,GO:1901658	2010
192.PRJNA238398	192.PRJNA238398.ABAZ39_00140	1064539.AZOBR_10244	5.6e-270	888.1	PSTA	GO:0005575,GO:0016020	2010
192.PRJNA238398	192.PRJNA238398.ABAZ39_00145	1064539.AZOBR_10243	2.7e-186	610.4	PSTB	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	2010
192.PRJNA238398	192.PRJNA238398.ABAZ39_00150	1064539.AZOBR_10242	7.8e-167	546.2	PHOU	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0009892,GO:0010563,GO:0010966,GO:0019220,GO:0019222,GO:0031323,GO:0031324,GO:0032879,GO:0034762,GO:0034763,GO:0034765,GO:0034766,GO:0042802,GO:0042803,GO:0043269,GO:0043271,GO:0044070,GO:0044424,GO:0044464,GO:0045936,GO:0046983,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051049,GO:0051051,GO:0051174,GO:0065007,GO:2000185,GO:2000186	
192.PRJNA238398	192.PRJNA238398.ABAZ39_00155	1064539.AZOBR_10241	6.5e-157	512.6	PHOB	GO:0000156,GO:0000160,GO:0001098,GO:0001108,GO:0003674,GO:0004871,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006355,GO:0007154,GO:0007165,GO:0008150,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0023052,GO:0031323,GO:0031326,GO:0035556,GO:0043254,GO:0044087,GO:0044424,GO:0044464,GO:0044699,GO:0044700,GO:0044763,GO:0050789,GO:0050794,GO:0050896,GO:0051128,GO:0051171,GO:0051252,GO:0051716,GO:0060089,GO:0060255,GO:0065007,GO:0080090,GO:2000112,GO:2000142,GO:2001141	2020
192.PRJNA238398	192.PRJNA238398.ABAZ39_00165	1064539.AZOBR_10239	2.9e-95	304.8			
192.PRJNA238398	192.PRJNA238398.ABAZ39_00170	1064539.AZOBR_10238	3.4e-178	583.6	MOEB	GO:0003674,GO:0003824,GO:0006725,GO:0006732,GO:0006766,GO:0006767,GO:0006772,GO:0006777,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009110,GO:0009228,GO:0009987,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019438,GO:0019538,GO:0019637,GO:0019720,GO:0032324,GO:0034641,GO:0042364,GO:0042723,GO:0042724,GO:0043170,GO:0043545,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0044710,GO:0044711,GO:0046483,GO:0051186,GO:0051188,GO:0051189,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	1100,4122,730
192.PRJNA238398	192.PRJNA238398.ABAZ39_00180	1064539.AZOBR_10236	3.8e-208	682.7	CYSK	GO:0000096,GO:0000097,GO:0003674,GO:0003824,GO:0004124,GO:0005488,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006534,GO:0006535,GO:0006563,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009069,GO:0009070,GO:0009987,GO:0016053,GO:0016829,GO:0016835,GO:0019344,GO:0019752,GO:0030170,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044272,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044710,GO:0044711,GO:0046394,GO:0048037,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	1100,1120,1230,270,920
192.PRJNA238398	192.PRJNA238398.ABAZ39_00185	1064539.AZOBR_10235	7.6e-100	321.6			
192.PRJNA238398	192.PRJNA238398.ABAZ39_00190	1064539.AZOBR_10234	2.8e-107	348.9	DUT	GO:0003674,GO:0003824,GO:0004170,GO:0006139,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009117,GO:0009262,GO:0009394,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0019637,GO:0019692,GO:0034641,GO:0044237,GO:0044238,GO:0044281,GO:0044710,GO:0046483,GO:0047429,GO:0055086,GO:0071704,GO:1901135,GO:1901360	1100,240
192.PRJNA238398	192.PRJNA238398.ABAZ39_00320	1064539.AZOBR_10202	4.2e-106	344.6	CARD	GO:0006950,GO:0007154,GO:0008150,GO:0009267,GO:0009405,GO:0009605,GO:0009987,GO:0009991,GO:0015968,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0040007,GO:0042594,GO:0044699,GO:0044763,GO:0050896,GO:0051704,GO:0051716,GO:0071496	
192.PRJNA238398	192.PRJNA238398.ABAZ39_00325	414684.RC1_2224	2.3e-102	330.1			
192.PRJNA238398	192.PRJNA238398.ABAZ39_00330	1064539.AZOBR_10198	1.4e-196	643.8	RPOH2		
192.PRJNA238398	192.PRJNA238398.ABAZ39_00335	1064539.AZOBR_10197	0	1431.2			230,4113
192.PRJNA238398	192.PRJNA238398.ABAZ39_00340	1064539.AZOBR_10196	0	1036.9			
192.PRJNA238398	192.PRJNA238398.ABAZ39_00345	1064539.AZOBR_10195	8.9e-162	527.9			
192.PRJNA238398	192.PRJNA238398.ABAZ39_00350	1064539.AZOBR_10194	7.5e-223	730.6	PIP		330
192.PRJNA238398	192.PRJNA238398.ABAZ39_00820	1064539.AZOBR_70098	1.2e-54	176.3		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	
192.PRJNA238398	192.PRJNA238398.ABAZ39_00195	1064539.AZOBR_10233	1.1e-273	900.4	COABC	GO:0000166,GO:0003674,GO:0003824,GO:0004632,GO:0004633,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006139,GO:0006163,GO:0006164,GO:0006259,GO:0006725,GO:0006732,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009116,GO:0009117,GO:0009119,GO:0009150,GO:0009152,GO:0009163,GO:0009165,GO:0009259,GO:0009260,GO:0009987,GO:0010181,GO:0015936,GO:0015937,GO:0016020,GO:0016829,GO:0016830,GO:0016831,GO:0016874,GO:0016879,GO:0016881,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0032553,GO:0033865,GO:0033866,GO:0033875,GO:0034030,GO:0034032,GO:0034033,GO:0034641,GO:0034654,GO:0036094,GO:0040007,GO:0042278,GO:0042451,GO:0042455,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044281,GO:0044464,GO:0044710,GO:0046128,GO:0046129,GO:0046390,GO:0046483,GO:0048037,GO:0050662,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0090304,GO:0090407,GO:0097159,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	1100,770
192.PRJNA238398	192.PRJNA238398.ABAZ39_00200	1064539.AZOBR_10231	0	1013.4	LUXO	GO:0000156,GO:0000160,GO:0001071,GO:0003674,GO:0003700,GO:0004871,GO:0006355,GO:0007154,GO:0007165,GO:0008150,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0023052,GO:0031323,GO:0031326,GO:0035556,GO:0044699,GO:0044700,GO:0044763,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051716,GO:0060089,GO:0060255,GO:0065007,GO:0080090,GO:2000112,GO:2001141	2020,5111
192.PRJNA238398	192.PRJNA238398.ABAZ39_00205	1064539.AZOBR_10229	3.4e-45	145.2	CSPA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	
192.PRJNA238398	192.PRJNA238398.ABAZ39_00210	1064539.AZOBR_10228	0	2207.9			
192.PRJNA238398	192.PRJNA238398.ABAZ39_00215	1064539.AZOBR_10227	2.4e-196	643.4	SITD	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008324,GO:0009987,GO:0015075,GO:0016020,GO:0022857,GO:0022891,GO:0022892,GO:0034220,GO:0044464,GO:0044699,GO:0044763,GO:0044765,GO:0051179,GO:0051234,GO:0055085,GO:0071944	2010
192.PRJNA238398	192.PRJNA238398.ABAZ39_00220	388399.SSE37_13758	2.8e-96	310.3	TROC	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0008324,GO:0009056,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009987,GO:0015075,GO:0015399,GO:0015405,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016820,GO:0016887,GO:0017111,GO:0019439,GO:0019637,GO:0019693,GO:0022804,GO:0022857,GO:0022891,GO:0022892,GO:0034220,GO:0034641,GO:0034655,GO:0042278,GO:0042454,GO:0042623,GO:0042626,GO:0043492,GO:0044237,GO:0044238,GO:0044248,GO:0044270,GO:0044281,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0044765,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072523,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901657,GO:1901658	2010
192.PRJNA238398	192.PRJNA238398.ABAZ39_00225	1064539.AZOBR_10225	5.2e-183	598.7	SITB	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	2010
192.PRJNA238398	192.PRJNA238398.ABAZ39_00230	1064539.AZOBR_10224	2.9e-206	675.9	SITA	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0042597,GO:0044464,GO:0071944	2010,2020
192.PRJNA238398	192.PRJNA238398.ABAZ39_00240	137722.AZL_026110	4.4e-07	21.9			
192.PRJNA238398	192.PRJNA238398.ABAZ39_00245	509190.Cseg_2250	5e-15	43.8	CICA		
192.PRJNA238398	192.PRJNA238398.ABAZ39_00255	1064539.AZOBR_10218	1.3e-93	303.6	FUR	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0044424,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:2000112,GO:2001141	
192.PRJNA238398	192.PRJNA238398.ABAZ39_00260	1064539.AZOBR_10217	1.2e-218	715.9			
192.PRJNA238398	192.PRJNA238398.ABAZ39_00265	1064539.AZOBR_10216	8.5e-247	811.7			2020,4112
